Fx,Fy,Fz,Tx,Ty,Tz
0.911489050214612,1.39137960318945,-18.9543587551671,-0.22756532879561,0.336940663544279,0.0139040333703631
0.935112933938612,1.46216762903945,-18.8181206570671,-0.23035734446761,0.336940663544279,0.0159613491520631
0.935112933938612,1.46216762903945,-18.9543587551671,-0.22663464697061,0.335094707696279,0.0166471210793631
0.958736877267612,1.50935972574945,-18.5456406460671,-0.22477329822261,0.326787906377279,0.0187044387236631
0.958736877267612,1.43857158068945,-18.5456406460671,-0.22477329822261,0.324941950528279,0.0187044387236631
0.982360760991612,1.50935972574945,-18.2731606350671,-0.22105060072661,0.321250038830279,0.0187044387236631
1.05323253137361,1.46216762903945,-18.1369206295671,-0.22291194947461,0.322173016755279,0.0193902106509631
1.05323253137361,1.34418750647945,-18.1369206295671,-0.22198128255161,0.319404082982279,0.0214475282952631
1.14772806627361,1.41497553232945,-18.1369206295671,-0.21732790322961,0.323095994679279,0.0166471210793631
1.28947148782361,1.39137960318945,-18.0006806240671,-0.21732790322961,0.327710884301279,0.0152755772248631
1.28947148782361,1.39137960318945,-18.1369206295671,-0.21639723630661,0.331402795998279,0.0132182605118631
1.38396714193361,1.39137960318945,-18.1369206295671,-0.21825858505461,0.332325773923279,0.0132182605118631
1.43121502859361,1.41497553232945,-18.2731606350671,-0.21918925197861,0.342478531090279,0.00978939901300308
1.45483885270361,1.43857158068945,-18.4094006405671,-0.22105060072661,0.343401509015279,0.0118467157260631
1.43121502859361,1.48576367739945,-18.4094006405671,-0.22291194947461,0.341555553166279,0.0132182605118631
1.38396714193361,1.48576367739945,-18.4094006405671,-0.22198128255161,0.339709597317279,0.0152755772248631
1.31309543115361,1.48576367739945,-18.4094006405671,-0.22291194947461,0.338786619393279,0.0173328948692631
1.28947148782361,1.43857158068945,-18.2731606350671,-0.22570398004761,0.338786619393279,0.0180186667964631
1.21859977704361,1.46216762903945,-18.5456406460671,-0.22477329822261,0.335094707696279,0.0193902106509631
1.17135200960361,1.43857158068945,-18.5456406460671,-0.22477329822261,0.333248751847279,0.0228190721497631
1.12410424215361,1.46216762903945,-18.4094006405671,-0.22570398004761,0.327710884301279,0.0214475282952631
0.935112933938612,1.43857158068945,-18.4094006405671,-0.22570398004761,0.324941950528279,0.0221333002225631
0.816993396108612,1.43857158068945,-18.2731606350671,-0.22570398004761,0.322173016755279,0.0228190721497631
0.722497801606612,1.43857158068945,-18.2731606350671,-0.22291194947461,0.314789193360279,0.0235048440769631
