x,y,z,q0,q1,q2,q3
-0.576785445213,-0.442029237747,1.04559004307,0.284054726362,-0.469166457653,0.729418516159,0.408833086491
-0.576416909695,-0.442317008972,1.0454621315,0.284451007843,-0.468989014626,0.728903472424,0.409678548574
-0.576124489307,-0.442535161972,1.04521310329,0.285136550665,-0.468062132597,0.72887134552,0.410318762064
-0.575715899467,-0.442728042603,1.04496788979,0.285709261894,-0.467422127724,0.728682696819,0.410984605551
-0.575326442719,-0.443183660507,1.04482376575,0.286036849022,-0.467606127262,0.727909386158,0.411916673183
-0.575204789639,-0.443366825581,1.04438185692,0.286588698626,-0.465889662504,0.728606462479,0.412245571613
-0.574895858765,-0.443676948547,1.0442712307,0.28671887517,-0.46623942256,0.727881908417,0.413038849831
-0.574608922005,-0.443843185902,1.0442391634,0.287218332291,-0.465817540884,0.7275198102,0.413805127144
-0.574608922005,-0.443843185902,1.0442391634,0.287218332291,-0.465817540884,0.7275198102,0.413805127144
-0.574125468731,-0.444342851639,1.04380273819,0.287762761116,-0.465019106865,0.72725379467,0.414791226387
-0.573871672153,-0.444601923227,1.04358792305,0.288165807724,-0.463785648346,0.727574050426,0.415330499411
-0.573559761047,-0.444899499416,1.04347586632,0.289029598236,-0.463444799185,0.727150440216,0.415852338076
-0.573355257511,-0.445116639137,1.04328429699,0.289324879646,-0.463337749243,0.726890385151,0.416220754385
-0.573180019855,-0.445332199335,1.04310166836,0.289482355118,-0.464053094387,0.726052522659,0.416776150465
-0.572901785374,-0.445534735918,1.04293894768,0.289696455002,-0.463178098202,0.726240694523,0.417272567749
-0.572765171528,-0.445754498243,1.04264557362,0.289905965328,-0.46340328455,0.725836634636,0.417580038309
-0.572549402714,-0.445924133062,1.04243731499,0.290427356958,-0.462987720966,0.725681722164,0.417947649956
-0.572206795216,-0.446102440357,1.0422744751,0.29108184576,-0.462366908789,0.725549459457,0.41840916872
-0.571987628937,-0.446228116751,1.04206323624,0.291689366102,-0.461201816797,0.725945174694,0.418585449457
-0.571776986122,-0.446291983128,1.04182732105,0.292058140039,-0.460649371147,0.725938618183,0.418947845697
-0.571776986122,-0.446291983128,1.04182732105,0.292058140039,-0.460649371147,0.725938618183,0.418947845697
-0.571239948273,-0.446433186531,1.0413287878,0.292512029409,-0.460765808821,0.724947690964,0.420217305422
-0.570995569229,-0.446540772915,1.0410027504,0.292949259281,-0.46059307456,0.724634826183,0.420641392469
-0.570584058762,-0.446466654539,1.04084706306,0.293589025736,-0.459637284279,0.724638581276,0.421233981848
-0.570584058762,-0.446466654539,1.04084706306,0.293589025736,-0.459637284279,0.724638581276,0.421233981848
-0.570043385029,-0.446586847305,1.04021549225,0.294706791639,-0.459717124701,0.723670482635,0.422029793262
-0.569754779339,-0.446565836668,1.04004812241,0.295005768538,-0.45992615819,0.722976624966,0.422781705856
-0.569442868233,-0.446567714214,1.03980231285,0.295109957457,-0.460370957851,0.722354412079,0.423288166523
-0.569146752357,-0.446563899517,1.03954768181,0.295571029186,-0.460205882788,0.722057044506,0.423653244972
-0.568828105927,-0.44655546546,1.03936111927,0.296104818583,-0.460264027119,0.721574544907,0.424039214849
-0.568467140198,-0.44645473361,1.03906035423,0.296486049891,-0.460110813379,0.721283197403,0.424434781075
-0.56817895174,-0.44653236866,1.03862714767,0.296925604343,-0.460299789906,0.720879733562,0.424607843161
-0.567837238312,-0.446583390236,1.0383439064,0.297434508801,-0.460343509912,0.720545828342,0.424770951271
-0.567837238312,-0.446583390236,1.0383439064,0.297434508801,-0.460343509912,0.720545828342,0.424770951271
-0.567044496536,-0.446418762207,1.03788149357,0.298274964094,-0.459927916527,0.720038115978,0.425492078066
-0.567044496536,-0.446418762207,1.03788149357,0.298274964094,-0.459927916527,0.720038115978,0.425492078066
-0.566343843937,-0.446305513382,1.0373197794,0.298962980509,-0.459617435932,0.719680130482,0.425950199366
-0.566017866135,-0.446258366108,1.03706872463,0.299715936184,-0.458287596703,0.720268130302,0.425859898329
-0.565757513046,-0.446153044701,1.03666782379,0.299569159746,-0.459333330393,0.719440639019,0.426235049963
-0.565466344357,-0.446119964123,1.03643262386,0.299748629332,-0.459312260151,0.719287276268,0.426390558481
-0.565100431442,-0.446086883545,1.03624260426,0.30000475049,-0.459322631359,0.718967676163,0.426738202572
-0.564704120159,-0.446057081223,1.03604483604,0.300627470016,-0.45890083909,0.718885302544,0.426892310381
-0.564323186874,-0.446034371853,1.0358761549,0.300960928202,-0.458931356668,0.718564271927,0.427164822817
-0.564323186874,-0.446034371853,1.0358761549,0.300960928202,-0.458931356668,0.718564271927,0.427164822817
-0.563441634178,-0.445881962776,1.0355527401,0.301820248365,-0.458155423403,0.718195557594,0.428010970354
-0.562976360321,-0.445926249027,1.03533148766,0.302435398102,-0.457913547754,0.717840433121,0.428431123495
-0.56255376339,-0.445876479149,1.03526520729,0.30302977562,-0.457490682602,0.717577159405,0.4289034307
-0.562147855759,-0.445889681578,1.03503859043,0.303604841232,-0.457049101591,0.717493712902,0.429107159376
-0.561716735363,-0.445953309536,1.03483939171,0.304223865271,-0.456572204828,0.717316925526,0.429471969604
-0.561716735363,-0.445953309536,1.03483939171,0.304223865271,-0.456572204828,0.717316925526,0.429471969604
-0.56092697382,-0.446047306061,1.03456318378,0.305444061756,-0.456116467714,0.716779649258,0.429986655712
-0.560540616512,-0.446204423904,1.03447079659,0.306536883116,-0.455445945263,0.71682459116,0.429845005274
-0.560540616512,-0.446204423904,1.03447079659,0.306536883116,-0.455445945263,0.71682459116,0.429845005274
-0.559939026833,-0.446190297604,1.03423190117,0.307567149401,-0.455132782459,0.716178536415,0.430517226458
-0.559664368629,-0.446199089289,1.0340937376,0.307921022177,-0.455011695623,0.715940237045,0.430788367987
-0.559467554092,-0.446228951216,1.03399157524,0.308185100555,-0.455049276352,0.715720832348,0.430924475193
-0.559276878834,-0.446249365807,1.03384125233,0.308360755444,-0.455149203539,0.715500533581,0.431058913469
-0.55910384655,-0.446271568537,1.03372645378,0.308589309454,-0.455135792494,0.715348660946,0.431161552668
-0.558904349804,-0.446213871241,1.03373396397,0.308811873198,-0.455127418041,0.715102374554,0.431419402361
-0.558749616146,-0.446226000786,1.03364181519,0.308944523335,-0.455139249563,0.714984595776,0.431507468224
-0.558639347553,-0.446300178766,1.03336668015,0.309026896954,-0.455015510321,0.715101420879,0.431385159492
-0.558436751366,-0.446183949709,1.03345561028,0.309165835381,-0.454921275377,0.71487057209,0.431767553091
-0.558314621449,-0.446232259274,1.03323960304,0.309308201075,-0.454667627811,0.71502572298,0.43167591095
